,id,omeka_url
172,013RJ001009,https://situatedviews.axismaps.io/api/items/747
173,013RJ001005,https://situatedviews.axismaps.io/api/items/749
174,013RJ001004,https://situatedviews.axismaps.io/api/items/751
175,0072430cx098-08,https://situatedviews.axismaps.io/api/items/753
176,0072430cx097-12,https://situatedviews.axismaps.io/api/items/755
