id,first_year,last_year,geometry
014AM010004,1925-01-01,1935-01-01,"POLYGON ((-43.20626969333231 -22.91014876199279, -43.20498117582388 -22.90675292232575, -43.20462603289148 -22.90688560791565, -43.20428671816843 -22.9070497187896, -43.20396649927491 -22.90724367458104, -43.20366845997803 -22.90746560751334, -43.20339547049782 -22.90771338038276, -43.20315015986785 -22.90798460713581, -43.20293489061639 -22.90827667584308, -43.2027517360119 -22.90858677384848, -43.20260246009222 -22.90891191485178, -43.20253055446847 -22.90911051790516, -43.20626969333231 -22.91014876199279))"
014AM010003,1928-01-01,1928-01-01,"POLYGON ((-43.17159351343212 -22.90586433915023, -43.16794436207116 -22.91034395919241, -43.16843861358616 -22.91065186281207, -43.1689632517197 -22.91091365863626, -43.16951322353257 -22.91112682515453, -43.17008323199988 -22.91128930922329, -43.17066778704346 -22.91139954584769, -43.17126125842672 -22.91145647326043, -43.17185793000201 -22.91145954315211, -43.17245205478689 -22.91140872595436, -43.17303791033802 -22.91130451112469, -43.17360985388817 -22.9111479024305, -43.17368974537853 -22.91112145483211, -43.17159351343212 -22.90586433915023))"
014AM010002,1928-01-01,1928-01-01,"POLYGON ((-43.18435513588801 -22.91450163925634, -43.18735945836811 -22.91680010291527, -43.18758958236059 -22.91651779800315, -43.18778855547983 -22.91621607640587, -43.18795446164079 -22.91589784398695, -43.18808570325946 -22.91556616560369, -43.1881810166313 -22.91522423558693, -43.18823948409285 -22.91487534697458, -43.18826054284949 -22.91452285979529, -43.1882439903847 -22.91417016870808, -43.18819782321619 -22.91385924071976, -43.18435513588801 -22.91450163925634))"
014AM010001,1928-01-01,1928-01-01,"POLYGON ((-43.17670475732653 -22.90683474000051, -43.17291462905172 -22.90770179865238, -43.17302513828103 -22.90803982456675, -43.17317108519498 -22.90836624516114, -43.17335106445266 -22.90867791673193, -43.17356334291893 -22.90897183759984, -43.17380587634918 -22.90924517702198, -43.17407632907211 -22.90949530245827, -43.17437209648139 -22.90971980492934, -43.17469033011927 -22.90991652222142, -43.17498959166635 -22.91006651823486, -43.17670475732653 -22.90683474000051))"
014AM008003,1923-01-01,1923-01-01,"POLYGON ((-43.17434051457126 -22.93516477780401, -43.17086088815442 -22.93679922590302, -43.17105159795946 -22.93710545643124, -43.17127398318694 -22.9373929972209, -43.17152590224131 -22.93765907896955, -43.17180492904428 -22.93790113903083, -43.17210837639777 -22.93811684609939, -43.17243332186369 -22.93830412266773, -43.17277663591152 -22.93846116503879, -43.17313501206231 -22.9385864607012, -43.17344151700072 -22.93866548999513, -43.17434051457126 -22.93516477780401))"
014AM008002,1910-01-01,1920-01-01,"POLYGON ((-43.17352027864099 -22.93730509892746, -43.17122471623931 -22.94021564782886, -43.17154555278646 -22.94040884627357, -43.17188540832692 -22.94057215336813, -43.17224100969845 -22.94070399626528, -43.17260893205424 -22.94080310515237, -43.17298563185401 -22.94086852548392, -43.17336748099992 -22.94089962717723, -43.17375080178748 -22.94089611068232, -43.17413190233503 -22.94085800986764, -43.17450711214976 -22.94078569169383, -43.17487281748765 -22.94067985267851, -43.1749441886471 -22.94065486094411, -43.17352027864099 -22.93730509892746))"
014AM008001,1921-01-01,1921-01-01,"POLYGON ((-43.17491528200006 -22.91364056600006, -43.1745891314746 -22.91722528177008, -43.17497217596458 -22.91723746573381, -43.17535467249109 -22.91721500866987, -43.17573293711324 -22.91715812686918, -43.17610332665853 -22.91706736817742, -43.1764622738192 -22.91694360671739, -43.17680632151721 -22.91678803446809, -43.17713215620621 -22.91660214978196, -43.17743663978968 -22.91638774295079, -43.17771683984755 -22.9161468789596, -43.17788460375463 -22.91597727833595, -43.17491528200006 -22.91364056600006))"
014AM007005,1912-01-01,1920-01-01,"POLYGON ((-43.17842438540492 -22.9031412596032, -43.17567318078896 -22.90569426241024, -43.17595808607201 -22.9059303747654, -43.17626674462674 -22.90613962604817, -43.17659618381558 -22.9063200009257, -43.17694323081933 -22.90646976217101, -43.17730454319847 -22.90658746739794, -43.17767664108986 -22.90667198295613, -43.17805594072846 -22.90672249485194, -43.17843878897095 -22.90673851659004, -43.17882149848822 -22.90671989386012, -43.17912008551309 -22.9066809984084, -43.17842438540492 -22.9031412596032))"
014AM007001,1912-01-01,1920-01-01,"POLYGON ((-43.17843122362109 -22.90287229112374, -43.1819298848437 -22.90127430298512, -43.18174300162011 -22.90096610352379, -43.18152422550448 -22.90067626176248, -43.18127566353221 -22.90040756890956, -43.18099970953732 -22.90016261249111, -43.18069902109676 -22.89994375143681, -43.18037649393698 -22.89975309336723, -43.18003523404899 -22.89959247430141, -43.17967852778076 -22.89946344097963, -43.1793098101944 -22.89936723597172, -43.17893263199289 -22.89930478571387, -43.17874421096739 -22.89928658238953, -43.17843122362109 -22.90287229112374))"
014AM006011,1919-01-01,1919-01-01,"POLYGON ((-43.17441606741334 -22.96560576933976, -43.17123803544511 -22.96351339904905, -43.17103059499598 -22.96381028615288, -43.17085575720218 -22.96412446485659, -43.17071520601861 -22.96445290955713, -43.17061029524451 -22.96479245724465, -43.17054203547746 -22.9651398379604, -43.17051108437112 -22.96549170628555, -43.17050919869783 -22.96558272468609, -43.17441606741334 -22.96560576933976))"
014AM006010,1923-01-01,1933-01-01,"POLYGON ((-43.18298390762767 -22.97047891340841, -43.1828969276193 -22.9668825234956, -43.18251448967109 -22.96690769014615, -43.18213657211731 -22.96696724872919, -43.18176681423385 -22.96706062570793, -43.18140877673884 -22.96718692187993, -43.18106590751074 -22.96734492103427, -43.18074150839175 -22.96753310166089, -43.18043870339602 -22.96774965159931, -43.18016040862855 -22.96799248548616, -43.17993578438866 -22.96822851820022, -43.18298390762767 -22.97047891340841))"
014AM006009,1919-01-01,1925-01-01,"POLYGON ((-43.18966093775887 -22.98011566949695, -43.18963436161474 -22.97651847125218, -43.18925151947824 -22.97653819047767, -43.18887261995145 -22.97659236187681, -43.18850131176414 -22.9766804637904, -43.1881411705601 -22.97680164781418, -43.18779566447157 -22.97695474696691, -43.18746812072786 -22.97713828692568, -43.18716169361939 -22.97735050022042, -43.18687933412529 -22.97758934325093, -43.18665032201475 -22.9778226336966, -43.18966093775887 -22.98011566949695))"
014AM006008,1918-01-01,1918-01-01,"POLYGON ((-43.16802260349707 -22.9633869359829, -43.1679494708313 -22.95979028483997, -43.16756695848243 -22.95981420344146, -43.16718883389748 -22.95987252850977, -43.16681873834558 -22.95996469838663, -43.16646023579585 -22.9600898254938, -43.16611677860418 -22.96024670487837, -43.16579167427361 -22.9604338258136, -43.16548805360801 -22.96064938634402, -43.16520884056576 -22.9608913106345, -43.1650468550721 -22.96105604131816, -43.16802260349707 -22.9633869359829))"
014AM006007,1920-01-01,1930-01-01,"POLYGON ((-43.17891670899998 -22.96102917900002, -43.18128655952271 -22.97466726734588, -43.18272707974329 -22.97438770775511, -43.18413089316557 -22.97397948598574, -43.18548447675717 -22.97344653458093, -43.18677479177984 -22.97279398759452, -43.18798940947431 -22.97202813109194, -43.18911663084532 -22.97115634254726, -43.19014559938937 -22.97018701972266, -43.19106640567731 -22.96912949971796, -43.19169181426415 -22.96826790538132, -43.17891670899998 -22.96102917900002))"
014AM006006,1918-01-01,1918-01-01,"POLYGON ((-43.16903005773311 -22.96353396100489, -43.16749721237164 -22.96022512241844, -43.16715236424613 -22.96037939373964, -43.16682559807395 -22.96056404466698, -43.16652006065912 -22.96077729703149, -43.1662386944147 -22.96101709722635, -43.16598420902877 -22.96128113597925, -43.16575905536957 -22.96156687058676, -43.16556540188087 -22.96187154939681, -43.16540511369531 -22.96219223830367, -43.1653257205442 -22.96239075964058, -43.16903005773311 -22.96353396100489))"
014AM006005,1919-01-01,1919-01-01,"POLYGON ((-43.16647355122658 -22.96239210651385, -43.16298236751617 -22.96077748489249, -43.16282729574738 -22.96110034047488, -43.16270733840896 -22.96143563675122, -43.16262365099154 -22.96178014471535, -43.1625770397161 -22.9621305466248, -43.16256795375938 -22.96248346795024, -43.16259648091714 -22.9628355098728, -43.1626623467474 -22.96318328201628, -43.16276491720228 -22.96352343509912, -43.16284304114757 -22.96372102121754, -43.16647355122658 -22.96239210651385))"
014AM006004,1915-01-01,1925-01-01,"POLYGON ((-43.17241349599998 -22.96258661700001, -43.17933287629948 -22.9691519185824, -43.1799984631644 -22.96849582844688, -43.18059099310237 -22.96778282862311, -43.1811047602228 -22.96701978653246, -43.18153481751197 -22.96621405146982, -43.18187702444288 -22.96537338379584, -43.18212808680624 -22.96450588017386, -43.18228558838052 -22.96361989557249, -43.18234296517664 -22.96290911673236, -43.17241349599998 -22.96258661700001))"
014AM006003,1915-01-01,1923-01-01,"POLYGON ((-43.19175668886318 -22.97675191027987, -43.19406194397326 -22.97384744666918, -43.19374162942948 -22.97365340418138, -43.19340220013356 -22.973489201437, -43.19304692480863 -22.97335641968694, -43.19267922473975 -22.97325633759784, -43.19230264083323 -22.97318991894145, -43.19192079952518 -22.97315780331583, -43.19153737786742 -22.97316029998749, -43.1911560681266 -22.97319738491404, -43.1908218686181 -22.97325910507605, -43.19175668886318 -22.97675191027987))"
014AM006002,1915-01-01,1924-01-01,"POLYGON ((-43.19085961295828 -22.97680159148011, -43.19068309995576 -22.98039520044566, -43.19106654882068 -22.98039382444176, -43.19144800462168 -22.98035785235452, -43.19182379344331 -22.98028763064221, -43.19219029596337 -22.980183835631, -43.19254398231939 -22.98004746699958, -43.19288144611238 -22.97987983814873, -43.19319943722034 -22.97968256354891, -43.19349489310483 -22.97945754318765, -43.19373629643253 -22.97923597870187, -43.19085961295828 -22.97680159148011))"
014AM006001,1925-01-01,1925-01-01,"POLYGON ((-43.17922024329315 -22.96776993024822, -43.17777769779175 -22.96442683145104, -43.17742875688445 -22.96457311412561, -43.17709706775074 -22.96475018325721, -43.17678582459249 -22.96495633369052, -43.17649802475817 -22.96518958021224, -43.17623643988024 -22.96544767666487, -43.1760035891843 -22.96572813757322, -43.1758017152268 -22.96602826207579, -43.17563276229501 -22.9663451599305, -43.17549835767748 -22.96667577934465, -43.17548222703805 -22.96672343169031, -43.17922024329315 -22.96776993024822))"
014AM005034,1922-01-01,1922-01-01,"POLYGON ((-43.17255789399999 -22.90793893599999, -43.17373038369979 -22.90450761449711, -43.17335962180453 -22.90441827664393, -43.1729811394317 -22.90436284380599, -43.17259858129543 -22.90434184979003, -43.17221563134934 -22.90435549676393, -43.17183597731921 -22.90440365331027, -43.17146327519934 -22.90448585569158, -43.17110111405417 -22.90460131231498, -43.17075298146361 -22.90474891135335, -43.17042222994461 -22.90492723144954, -43.17011204467192 -22.90513455540099, -43.17002903071846 -22.90519774150831, -43.17255789399999 -22.90793893599999))"
014AM005033,1922-01-01,1922-01-01,"POLYGON ((-43.1728615267531 -22.90839498889203, -43.17642163230683 -22.90987372115462, -43.17656183808492 -22.90954517177773, -43.17666640693815 -22.90920554582783, -43.17673433206025 -22.90885811415917, -43.1767649595693 -22.90850622277563, -43.17675799479439 -22.90815326060504, -43.17671350510241 -22.90780262686116, -43.17663191923801 -22.90745769830753, -43.17651402318359 -22.90712179673864, -43.17636095257971 -22.90679815699134, -43.17622233641817 -22.90656285468188, -43.1728615267531 -22.90839498889203))"
014AM005032,1921-01-01,1925-01-01,"POLYGON ((-43.17258012014504 -22.9095596531234, -43.17952314411941 -22.91042497264573, -43.1795817749297 -22.90979395156771, -43.1795729756292 -22.90916067553394, -43.17949683190108 -22.90853124332765, -43.17935407796934 -22.90791171662954, -43.17914608949251 -22.9073080616442, -43.17887487028226 -22.90672609164906, -43.17854303297609 -22.90617141101896, -43.17815377385127 -22.90564936126505, -43.17771084202368 -22.90516496960717, -43.17726596669251 -22.90476187530268, -43.17258012014504 -22.9095596531234))"
014AM005031,1922-01-01,1922-01-01,"POLYGON ((-43.17058397289603 -22.9054576010662, -43.17241107388441 -22.90863689451207, -43.17274058290567 -22.9084566191666, -43.17304932121987 -22.90824746113962, -43.17333431542117 -22.90801143486586, -43.1735928208286 -22.90775081354132, -43.17382234792019 -22.90746810722597, -43.17402068630724 -22.90716603866538, -43.1741859260185 -22.90684751706419, -43.17431647588893 -22.90651561006436, -43.17434185072566 -22.90643642821157, -43.17058397289603 -22.9054576010662))"
014AM005028,1921-01-01,1921-01-01,"POLYGON ((-43.1739569601508 -22.90653134318681, -43.17076607464841 -22.90142476250873, -43.17023807185464 -22.90173744879968, -43.16974588020226 -22.90209630170057, -43.1692942395857 -22.90249786561342, -43.16888749952309 -22.90293827361931, -43.16852957726921 -22.90341328470503, -43.16822392008523 -22.90391832459267, -43.16797347202932 -22.90444852977939, -43.16795802544045 -22.90448657647646, -43.1739569601508 -22.90653134318681))"
014AM005027,1923-01-01,1923-01-01,"POLYGON ((-43.17381062711457 -22.90640067862999, -43.16331930848293 -22.90030161457133, -43.16272082202565 -22.90127822076929, -43.16222912438808 -22.90230416086377, -43.16184895287464 -22.90336955549541, -43.16158397111968 -22.90446414513818, -43.16143673371336 -22.90557738887334, -43.16140866149711 -22.9066985658819, -43.16141763946847 -22.9069277843653, -43.17381062711457 -22.90640067862999))"
014AM005026,1928-01-01,1928-01-01,"POLYGON ((-43.17177103986425 -22.90538200645387, -43.17065233338982 -22.90193548842015, -43.17029099337519 -22.90205309014772, -43.1699439059711 -22.90220275043968, -43.16961441363166 -22.90238302808902, -43.16930568940833 -22.90259218704167, -43.16902070639701 -22.90282821311114, -43.16876220910888 -22.90308883337127, -43.16853268704045 -22.90337153804061, -43.16833435069729 -22.90367360464784, -43.16816911030259 -22.90399212424569, -43.16808091590203 -22.90420468346314, -43.17177103986425 -22.90538200645387))"
014AM005025,1922-01-01,1928-01-01,"POLYGON ((-43.17359286211564 -22.90867678109125, -43.17741686067958 -22.90940705196466, -43.17747615056067 -22.90905828148952, -43.17749804193665 -22.90870583739893, -43.1774823242722 -22.9083531139375, -43.17742914922849 -22.90800350801395, -43.17733902919153 -22.90766038648738, -43.17721283232659 -22.90732705374407, -43.17705177420754 -22.9070067198768, -43.17685740610122 -22.90670246977308, -43.17665817697435 -22.90644790026466, -43.17359286211564 -22.90867678109125))"
014AM005024,1923-01-01,1923-01-01,"POLYGON ((-43.17286364494999 -22.90652926568832, -43.15903145176728 -22.91078394970263, -43.15955074893828 -22.91201233995737, -43.16019827207717 -22.91318792839667, -43.16096778759247 -22.91429939194555, -43.16185188635109 -22.91533602489923, -43.16284205496601 -22.91628784209041, -43.16392875774758 -22.91714567512204, -43.16510152853063 -22.91790126073616, -43.16634907149317 -22.91854732046502, -43.16765936999515 -22.91907763079458, -43.16901980238656 -22.91948708316207, -43.16923878845593 -22.91954051710392, -43.17286364494999 -22.90652926568832))"
014AM005021,1922-01-01,1922-01-01,"POLYGON ((-43.17377964970526 -22.90987426240619, -43.17364507070069 -22.90627911754315, -43.17326316574449 -22.9063085792094, -43.17288623442002 -22.90637237946113, -43.17251790650863 -22.90646990391491, -43.17216172896163 -22.90660021342845, -43.17182113175075 -22.90676205314234, -43.17149939484374 -22.9069538645614, -43.17119961662312 -22.9071738005597, -43.17092468405158 -22.90741974316463, -43.17084239260517 -22.90750355710848, -43.17377964970526 -22.90987426240619))"
014AM005020,1922-01-01,1922-01-01,"POLYGON ((-43.17329842694394 -22.90670152061016, -43.17040942988076 -22.90912200243319, -43.1706809036678 -22.90937118736171, -43.17097758711918 -22.90959466164051, -43.17129662295298 -22.90979027295811, -43.1716349385669 -22.90995613734628, -43.17198927563327 -22.91009065732858, -43.17235622148488 -22.91019253730909, -43.17273224198885 -22.91026079605346, -43.1731137155915 -22.91029477614155, -43.17349696820643 -22.91029415030073, -43.17387830860897 -22.91025892455866, -43.17420673721328 -22.91020015136205, -43.17329842694394 -22.90670152061016))"
014AM005018,1921-01-01,1921-01-01,"POLYGON ((-43.17481262092542 -22.91023879074488, -43.17632299917813 -22.90692143392657, -43.17596273040061 -22.90680104281969, -43.17559138627991 -22.90671375830681, -43.17521254280621 -22.90666042092096, -43.17482984817013 -22.90664154429009, -43.17444698763943 -22.90665731019209, -43.174067648079 -22.90670756680474, -43.17369548245559 -22.90679183016732, -43.17333407466843 -22.90690928884004, -43.17298690504438 -22.90705881171621, -43.17265731682915 -22.90723895891213, -43.17234848399725 -22.90744799563008, -43.17206338069028 -22.90768390886073, -43.17205854393903 -22.90768833256703, -43.17481262092542 -22.91023879074488))"
014AM005016,1923-01-01,1923-01-01,"POLYGON ((-43.17027636037248 -22.9075589865638, -43.18377543932129 -22.91276088699281, -43.1842639212184 -22.91151705008289, -43.18461768350301 -22.91023509961692, -43.18483332285994 -22.9089273823812, -43.18490876648597 -22.90760649296851, -43.18484329190134 -22.9062851524637, -43.18463753375074 -22.9049760859252, -43.18429347753413 -22.9036918998424, -43.18415992779009 -22.90330274921716, -43.17027636037248 -22.9075589865638))"
014AM005015,1925-01-01,1925-01-01,"POLYGON ((-43.17225378457553 -22.90686762456873, -43.17963027840597 -22.91242110504691, -43.18018569877703 -22.91172835902511, -43.18066472228904 -22.91098880168667, -43.1810627365109 -22.91020955607848, -43.18137590945819 -22.90939812737928, -43.18160122645458 -22.90856233059692, -43.18173651911284 -22.90771021528615, -43.18178048615847 -22.9068499880126, -43.18173270589758 -22.90598993331031, -43.18159364021145 -22.90513833389417, -43.1813646300418 -22.90430339089613, -43.18106789083451 -22.90353773095701, -43.17225378457553 -22.90686762456873))"
014AM005014,1922-01-01,1922-01-01,"POLYGON ((-43.17311707934318 -22.90521910369927, -43.16137246641189 -22.91043039642537, -43.1619835220836 -22.91146570683271, -43.16270181476869 -22.91244085999141, -43.16352042812147 -22.91334646324866, -43.16443147903932 -22.91417379367367, -43.16542619355848 -22.91491488212098, -43.16649499135377 -22.91556259003543, -43.16762757802851 -22.91611067825679, -43.16881304430467 -22.91655386715931, -43.16990196310264 -22.91685627450673, -43.17311707934318 -22.90521910369927))"
014AM005013,1922-01-01,1922-01-01,"POLYGON ((-43.1730497287647 -22.90692822051346, -43.17156918561827 -22.91447533448673, -43.17237943843287 -22.914572665361, -43.1731961475984 -22.91459637192476, -43.17401144643198 -22.91454622583226, -43.17481748184216 -22.91442271009922, -43.17560649000917 -22.914227014448, -43.17637087120308 -22.91396102384225, -43.17710326301763 -22.9136273003219, -43.17779661131252 -22.9132290583137, -43.17844423817967 -22.91277013365587, -43.17903990627759 -22.91225494663569, -43.17946960868733 -22.91181180105026, -43.1730497287647 -22.90692822051346))"
014AM005009,1922-01-01,1927-01-01,"POLYGON ((-43.17208915742653 -22.90756380546323, -43.17606560462275 -22.90441873138533, -43.17571179594781 -22.90407485444049, -43.17532310196785 -22.90376457753221, -43.17490326594344 -22.9034908885566, -43.17445633094976 -22.90325642305936, -43.17398660094639 -22.90306343886277, -43.17349859933807 -22.90291379432965, -43.17299702542548 -22.90280893047329, -43.17248670916447 -22.90274985708523, -43.17197256466932 -22.90273714301448, -43.17145954290665 -22.90277091069149, -43.17095258403517 -22.90285083494954, -43.17088882716697 -22.90286426639281, -43.17208915742653 -22.90756380546323))"
014AM005008,1922-01-01,1928-01-01,"POLYGON ((-43.17070722339398 -22.90638163266486, -43.17646202306254 -22.90809862152108, -43.17661700428948 -22.90757076648892, -43.17671506960358 -22.90703146039523, -43.17675527524575 -22.90648589715776, -43.17673723470893 -22.90593933089236, -43.17666112243372 -22.90539702531126, -43.17652767210151 -22.90486420303143, -43.1763381695426 -22.90434599528107, -43.17609444032879 -22.90384739248855, -43.17579883217061 -22.90337319622933, -43.17545419228976 -22.90292797299351, -43.17519244322742 -22.90264288923593, -43.17070722339398 -22.90638163266486))"
014AM005006,1923-01-01,1923-01-01,"POLYGON ((-43.17497544511905 -22.90775202061117, -43.16794777370783 -22.90324712869479, -43.1675022474351 -22.90390332705066, -43.16712868603225 -22.90459659105412, -43.16683068794945 -22.90532024470955, -43.16661112412294 -22.90606731926612, -43.16647211028592 -22.90683062031419, -43.16641498654632 -22.9076027970588, -43.16644030442971 -22.90837641310378, -43.16654782151436 -22.90914401806483, -43.1667365037119 -22.90989821932236, -43.16677863441923 -22.9100310004564, -43.17497544511905 -22.90775202061117))"
014AM005005,1922-01-01,1922-01-01,"POLYGON ((-43.17227878978331 -22.90739487647753, -43.17698039310869 -22.90183525844466, -43.17636617942765 -22.90143753485047, -43.17571260712073 -22.90109718169911, -43.17502596986782 -22.90081747633465, -43.17431287960587 -22.90060111209034, -43.17358020288136 -22.90045017236499, -43.17283499475641 -22.90036611057054, -43.17208443090365 -22.90034973614333, -43.17133573854237 -22.90040120675357, -43.17067763498755 -22.9005035286814, -43.17227878978331 -22.90739487647753))"
014AM005003,1922-01-01,1922-01-01,"POLYGON ((-43.1724461631694 -22.90959866716765, -43.17418214837466 -22.90637633744378, -43.17383090614896 -22.90623511909084, -43.17346632908065 -22.90612629280041, -43.17309192800932 -22.90605090655016, -43.17271130835616 -22.90600968629469, -43.17232813541202 -22.90600302897636, -43.17194609904955 -22.9060309987037, -43.17156887819902 -22.90609332613422, -43.17120010542918 -22.90618941106751, -43.17092045874656 -22.90628726914599, -43.1724461631694 -22.90959866716765))"
014AM005001,1910-01-01,1920-01-01,"POLYGON ((-43.17497840472752 -22.90962663097736, -43.17738397698594 -22.90679282264876, -43.17707085070476 -22.90658927957739, -43.17673757437488 -22.90641498733793, -43.17638735747962 -22.90627162434427, -43.17602357260314 -22.90616057116045, -43.1756497229581 -22.90608289720889, -43.1752694086568 -22.90603935047438, -43.17488629205027 -22.90603035030281, -43.17450406246885 -22.90605598336388, -43.17416735717218 -22.90610778136341, -43.17497840472752 -22.90962663097736))"
014AM004003,1903-01-01,1910-01-01,"POLYGON ((-43.18837887594348 -22.98715006817137, -43.18612984390451 -22.9842083661675, -43.1858274696985 -22.98442546985434, -43.18554966544726 -22.98466881258005, -43.18529910654298 -22.98493605095624, -43.18507820604777 -22.98522461146498, -43.18488909145292 -22.98553171523819, -43.18473358418618 -22.98585440481467, -43.18461318206466 -22.98618957261766, -43.18452904486244 -22.98653399087863, -43.18451826662819 -22.98659407726376, -43.18837887594348 -22.98715006817137))"
014AM003020,1905-01-01,1915-01-01,"POLYGON ((-43.25812269053697 -22.97051769939967, -43.25596184025053 -22.9675206664407, -43.25565318991186 -22.96773010356783, -43.25536832074768 -22.96796638639765, -43.25510997617319 -22.96822723953168, -43.25488064421488 -22.96851015094618, -43.25468253354829 -22.96881239617912, -43.25451755222424 -22.96913106456319, -43.25438728928781 -22.96946308725263, -43.25429299946801 -22.96980526677379, -43.25424012818961 -22.97011529074249, -43.25812269053697 -22.97051769939967))"
014AM003019,1906-01-01,1906-01-01,"POLYGON ((-43.17623683243784 -22.91297777941747, -43.17371092213266 -22.91572139635582, -43.17401504735244 -22.91593623245972, -43.17434057097378 -22.9161225765713, -43.17468435789669 -22.91627863397406, -43.17504309708698 -22.91640290164302, -43.17541333347003 -22.91649418272383, -43.17579150121362 -22.91655159806243, -43.17617395807853 -22.91657459467447, -43.17655702050592 -22.9165629510725, -43.17689504577031 -22.91652360370508, -43.17623683243784 -22.91297777941747))"
014AM003018,1905-01-01,1915-01-01,"POLYGON ((-43.17515552346862 -22.91165799622145, -43.17501954612703 -22.9152530966131, -43.17540277436859 -22.91524806136781, -43.17578362126024 -22.91520845092098, -43.17615841875296 -22.91513464677291, -43.17652355707505 -22.91502735975298, -43.1768755195063 -22.91488762317188, -43.17721091625522 -22.91471678286724, -43.17752651711223 -22.91451648423872, -43.177800282336 -22.9143048713456, -43.17515552346862 -22.91165799622145))"
014AM003017,1906-01-01,1906-01-01,"POLYGON ((-43.19006642406693 -22.90615350265442, -43.18675118323184 -22.9080547631205, -43.18696945640278 -22.9083449340563, -43.18721755650677 -22.90861400025712, -43.18749309425155 -22.90885937033546, -43.18779341604817 -22.90907868110869, -43.18811562956682 -22.90926982036301, -43.18845663159423 -22.90943094720028, -43.18881313792384 -22.90956050977156, -43.1891817149911 -22.90965726022646, -43.18951592997043 -22.90971486564015, -43.19006642406693 -22.90615350265442))"
014AM003012,1920-01-01,1929-01-01,"POLYGON ((-43.17236155990473 -22.95778600728765, -43.18047304881156 -22.99663642996057, -43.18457069355125 -22.99571721309007, -43.18855065891107 -22.99443260018845, -43.19237458790364 -22.99279497299976, -43.19600563112802 -22.99082011528483, -43.19940880252944 -22.98852706033275, -43.20170770432787 -22.9866842518848, -43.17236155990473 -22.95778600728765))"
014AM003009,1908-01-01,1908-01-01,"POLYGON ((-43.70411627918556 -22.62295486359131, -43.74296885412969 -22.54848340835005, -43.7348778897823 -22.54532662925769, -43.72649117301777 -22.54291705998537, -43.71788934773797 -22.54127786638464, -43.70915511515268 -22.54042480714767, -43.70037244264311 -22.5403660830979, -43.69162576077301 -22.5411022587692, -43.68299915596535 -22.54262625700773, -43.67457556639948 -22.54492342664685, -43.66732389971031 -22.54759674698886, -43.70411627918556 -22.62295486359131))"
014AM003008,1910-01-01,1920-01-01,"POLYGON ((-43.18041733606099 -22.89817104385385, -43.17738552159909 -22.8959038852563, -43.17715889102955 -22.89618855438098, -43.17696363969549 -22.8964923160029, -43.17680164811453 -22.89681224484965, -43.17667447654193 -22.89714525993471, -43.17658334993737 -22.89748815422506, -43.1765291461591 -22.89783762552346, -43.17651238749973 -22.89819030826797, -43.17653323564551 -22.89854280594274, -43.17658318450888 -22.89885323686157, -43.18041733606099 -22.89817104385385))"
014AM003007,1906-01-01,1906-01-01,"POLYGON ((-43.17809546031466 -22.90393765717142, -43.18088211779654 -22.90141752617196, -43.18060054445679 -22.90117805570207, -43.1802948472553 -22.90096516135151, -43.17996797014347 -22.90078089327972, -43.17962306099351 -22.90062702596904, -43.17926344128779 -22.90050504114013, -43.17889257413813 -22.90041611348628, -43.17851403094262 -22.90036109936372, -43.17813145700102 -22.9003405285471, -43.17779030598349 -22.9003513753831, -43.17809546031466 -22.90393765717142))"
014AM003006,1909-01-01,1909-01-01,"POLYGON ((-43.21613012615757 -22.90031320290203, -43.21871448575274 -22.89761640164197, -43.21841509643306 -22.89739604094521, -43.21809370301567 -22.89720377366654, -43.21775340057597 -22.89704145132196, -43.21739746624375 -22.89691063705443, -43.21702932764917 -22.89681259058418, -43.21665252992094 -22.89674825608049, -43.21627070155425 -22.89671825307154, -43.21588751947694 -22.89672287047991, -43.21554943403766 -22.89675591702457, -43.21613012615757 -22.90031320290203))"
014AM003005,1931-01-01,1938-01-01,"POLYGON ((-43.17800811700001 -22.94149454800001, -43.18067023178099 -22.94412712302095, -43.18093761569413 -22.94387415237313, -43.18117678545026 -22.94359826469018, -43.18138543777879 -22.94330211705287, -43.1815615633632 -22.94298856164808, -43.18170346618717 -22.94266061829586, -43.18180977986171 -22.94232144536277, -43.18187948077599 -22.94197430934146, -43.18191189794576 -22.94162255338981, -43.18190915299801 -22.94130874114451, -43.17800811700001 -22.94149454800001))"
014AM003001,1906-01-01,1906-01-01,"POLYGON ((-43.17431461681353 -22.90892820760568, -43.17155526818606 -22.91630558885647, -43.17235362655165 -22.9165191934603, -43.17317087348835 -22.91665968875218, -43.17399913717741 -22.91672572145692, -43.17483043963052 -22.91671665553453, -43.17565677357429 -22.91663257830981, -43.17647017961764 -22.91647429963079, -43.17726282295668 -22.91624334406416, -43.17786946958257 -22.91601087069268, -43.17431461681353 -22.90892820760568))"
014AM002019,1924-01-01,1924-01-01,"POLYGON ((-43.17854100583485 -22.91371193198317, -43.17483592426169 -22.91257453798825, -43.17473272659716 -22.9129145202698, -43.17466620409821 -22.91326218245198, -43.17463699768778 -22.91361417640397, -43.17464538892875 -22.91396711225211, -43.17469129730117 -22.91431759102534, -43.1747742809665 -22.91466223738945, -43.17489354101184 -22.91499773215462, -43.17504792913372 -22.91532084424315, -43.17521345879187 -22.91559514079234, -43.17854100583485 -22.91371193198317))"
